date,total_asset,cash,market_value,benchmark,positions,daily_return
2023-02-10,223028.42540509976,1335.4254050997697,221693.0,100.2375151956022,5,0.001540289398715755
2023-02-13,225228.42540509976,1335.4254050997697,223893.0,101.14705437218363,5,0.009864213478636197
2023-02-14,224124.42540509976,1335.4254050997697,222789.0,101.18904061436614,5,-0.004901690352868804
2023-02-15,225603.42540509976,1335.4254050997697,224268.0,100.66177152649283,5,0.006599013013984356
2023-02-16,219702.99648007978,589.9964800797752,219113.0,99.92457122770702,5,-0.026153986422967623
2023-02-17,219511.99648007978,589.9964800797752,218922.0,98.48483369054188,5,-0.0008693554619648713
2023-02-20,221169.99648007978,589.9964800797752,220580.0,100.9009954645094,5,0.007553117946109467
2023-02-21,223149.99648007978,589.9964800797752,222560.0,101.16609464480129,5,0.008952389707065578
2023-02-22,223531.99648007978,589.9964800797752,222942.0,100.25313798339101,5,0.0017118530406703414
2023-02-23,223435.11778432978,31.11778432977644,223404.0,100.17258298385481,5,-0.0004333996800257589
2023-02-24,223870.11778432978,31.11778432977644,223839.0,99.13269117166027,5,0.0019468739037695748
2023-02-27,221726.11778432978,31.11778432977644,221695.0,98.71258464377604,5,-0.00957698160531395
2023-02-28,224195.11778432978,31.11778432977644,224164.0,99.33798436744797,5,0.011135359355371799
2023-03-01,225235.11778432978,31.11778432977644,225204.0,100.74110599573302,5,0.0046388164482709104
2023-03-02,224807.11778432978,31.11778432977644,224776.0,100.51652842126846,5,-0.0019002365359820361
2023-03-03,222982.11778432978,31.11778432977644,222951.0,100.82922828310446,5,-0.008118070361770369
2023-03-06,221871.11778432978,31.11778432977644,221840.0,100.30342383158634,5,-0.00498246232047439
2023-03-07,220468.11778432978,31.11778432977644,220437.0,98.83488177943552,5,-0.006323490925771558
2023-03-08,222811.11778432978,31.11778432977644,222780.0,98.47506944817384,5,0.010627386959832563
2023-03-09,232896.0580771698,1197.058077169786,231699.0,98.12697420775378,5,0.04526228490358242
2023-03-10,229846.0580771698,1197.058077169786,228649.0,96.84029116970741,5,-0.013095970902991305
