datetime,code,action,volume,price,commission,tax,pnl,amount
2022-08-16,605488.SH,buy,1200,15.505489999999998,5.5819763999999985,0.0,0.0,18606.587999999996
2022-08-23,605189.SH,sell,1000,19.16082,5.748245999999999,19.16082,-680.0766741999942,19160.82
2022-08-23,605488.SH,sell,1200,15.114870000000002,5.4413532,18.137844,-492.50457563999385,18137.844
2022-08-23,605580.SH,buy,1300,14.003989999999998,5.461556099999999,0.0,0.0,18205.186999999998
2022-08-23,301016.SZ,buy,900,20.019999999999996,5.405399999999998,0.0,0.0,18017.999999999996
2022-08-30,001211.SZ,sell,800,23.02695,5.526467999999999,18.42156,-768.0682435999994,18421.559999999998
2022-08-30,605580.SH,sell,1300,13.25673,5.1701247,17.233749,-994.0142111899986,17233.749
2022-08-30,605180.SH,buy,1100,16.576559999999997,5.470264799999999,0.0,0.0,18234.215999999997
2022-08-30,605028.SH,buy,900,19.17916,5.178373199999999,0.0,0.0,17261.244
2022-09-06,301016.SZ,sell,900,20.43954,5.5186758,18.395585999999998,353.48778234000446,18395.586
2022-09-06,605488.SH,buy,1200,15.24523,5.488282799999999,0.0,0.0,18294.275999999998
2022-09-14,605028.SH,sell,900,19.40058,5.2381566,17.460522,176.40471618000177,17460.522
2022-09-14,605189.SH,buy,900,19.879859999999997,5.367562199999998,0.0,0.0,17891.873999999996
2022-09-21,300989.SZ,sell,900,18.341639999999998,5.0,16.507476,-1937.601550759998,16507.476
2022-09-21,605189.SH,sell,900,19.0809,5.1518429999999995,17.172810000000002,-741.5603810999977,17172.81
2022-09-21,301057.SZ,buy,900,18.168149999999997,5.0,0.0,0.0,16351.334999999997
2022-09-21,301016.SZ,buy,800,20.2202,5.0,0.0,0.0,16176.159999999998
2022-09-28,301016.SZ,sell,800,19.270709999999998,5.0,15.416567999999998,-780.1627336800007,15416.567999999997
2022-09-28,301057.SZ,sell,900,17.112869999999997,5.0,15.401582999999997,-970.3075988299998,15401.582999999997
2022-09-28,300991.SZ,buy,1400,11.49148,5.0,0.0,0.0,16088.071999999998
2022-09-28,605580.SH,buy,1400,11.611599999999997,5.0,0.0,0.0,16256.239999999996
2022-10-12,300991.SZ,sell,1400,11.34864,5.0,15.888095999999999,-221.02297695999948,15888.096
2022-10-12,605488.SH,sell,1200,12.87711,5.0,15.452532,-2862.351057319997,15452.532
2022-10-12,301075.SZ,buy,700,20.8208,5.0,0.0,0.0,14574.56
2022-10-12,605588.SH,buy,500,27.727699999999995,5.0,0.0,0.0,13863.849999999997
2022-10-19,301008.SZ,sell,700,23.79618,5.0,16.657326,-2068.182899259999,16657.326
2022-10-19,300991.SZ,buy,1400,12.312299999999999,5.171165999999999,0.0,0.0,17237.219999999998
2022-10-26,300991.SZ,sell,1400,12.36762,5.1944004,17.314668,54.76578492000253,17314.668
2022-10-26,605488.SH,buy,1200,13.483469999999999,5.0,0.0,0.0,16180.163999999999
2022-11-02,301075.SZ,sell,700,24.20577,5.0832117,16.944039,2347.282308910002,16944.039
2022-11-02,605588.SH,sell,500,31.358610000000002,5.0,15.679305000000001,1794.6189019500034,15679.305
2022-11-02,605033.SH,buy,900,18.418399999999995,5.0,0.0,0.0,16576.559999999994
2022-11-02,605189.SH,buy,900,19.019,5.135129999999999,0.0,0.0,17117.1
2022-11-09,605189.SH,sell,900,19.23075,5.192302499999999,17.307675,167.9019457500019,17307.675
2022-11-09,605588.SH,buy,500,31.321289999999994,5.0,0.0,0.0,15660.644999999997
2022-11-16,605488.SH,buy,100,14.174159999999999,5.0,0.0,0.0,1417.416
2022-11-16,605580.SH,buy,100,12.452439999999998,5.0,0.0,0.0,1245.2439999999997
2022-11-23,605180.SH,sell,1100,17.49249,5.7725216999999995,19.241739000000003,982.3163219100034,19241.739
2022-11-23,605028.SH,buy,1000,17.417399999999997,5.225219999999999,0.0,0.0,17417.399999999998
2022-11-30,605033.SH,buy,100,18.52851,5.0,0.0,0.0,1852.851
2022-12-14,605580.SH,sell,1500,12.257729999999999,5.515978499999998,18.386594999999996,861.024560550002,18386.594999999998
2022-12-14,605189.SH,buy,900,19.54953,5.2783731,0.0,0.0,17594.577
2022-12-14,605588.SH,buy,100,30.76073,5.0,0.0,0.0,3076.073
2022-12-21,605028.SH,sell,1000,16.65333,5.0,16.65333,-785.8898632999967,16653.33
2022-12-21,605189.SH,sell,900,18.90108,5.1032916,17.010972000000002,-605.8893733200005,17010.972
2022-12-21,301138.SZ,buy,700,24.75473,5.198493299999999,0.0,0.0,17328.310999999998
2022-12-21,301016.SZ,buy,900,18.418399999999995,5.0,0.0,0.0,16576.559999999994
2022-12-28,301138.SZ,sell,700,23.806169999999998,5.0,16.664319,-685.8229621900003,16664.319
2022-12-28,605580.SH,buy,1400,11.961949999999998,5.024018999999998,0.0,0.0,16746.729999999996
2023-01-05,301016.SZ,sell,900,19.65033,5.305589099999999,17.685297,1085.5692609300052,17685.297
2023-01-05,605033.SH,sell,1000,17.53245,5.259735,17.53245,-919.9285094999904,17532.45
2023-01-05,605488.SH,sell,1300,13.32666,5.197397399999999,17.324658,-295.61730197999714,17324.658
2023-01-05,605580.SH,sell,1400,12.267719999999999,5.152442399999999,17.174808,405.5790015200036,17174.807999999997
2023-01-05,605588.SH,sell,600,29.51046,5.311882799999999,17.706276,-1053.6372215599977,17706.275999999998
2023-01-05,000761.SZ,buy,5800,3.0029999999999997,5.225219999999999,0.0,0.0,17417.399999999998
2023-01-05,600188.SH,buy,500,32.502469999999995,5.0,0.0,0.0,16251.234999999997
2023-01-05,000937.SZ,buy,2800,6.23623,5.238433199999999,0.0,0.0,17461.444
2023-01-05,601919.SH,buy,1700,10.240229999999999,5.222517299999998,0.0,0.0,17408.390999999996
2023-01-05,600382.SH,buy,4100,4.25425,5.232727499999999,0.0,0.0,17442.425
2023-01-12,601919.SH,sell,1700,10.049940000000001,5.1254694,17.084898000000003,-345.87421637999563,17084.898
2023-01-12,000761.SZ,buy,100,2.95295,5.0,0.0,0.0,295.295
2023-01-12,600295.SH,buy,1100,15.855839999999999,5.232427199999999,0.0,0.0,17441.424
2023-01-12,600188.SH,buy,100,35.195159999999994,5.0,0.0,0.0,3519.5159999999996
2023-01-12,600382.SH,buy,100,4.174169999999999,5.0,0.0,0.0,417.4169999999999
2023-01-19,600188.SH,sell,600,35.04492,6.308085599999998,21.026951999999998,1228.65569288,21026.951999999997
2023-01-19,000761.SZ,buy,100,3.0029999999999997,5.0,0.0,0.0,300.29999999999995
2023-01-19,600295.SH,buy,500,16.43642,5.0,0.0,0.0,8218.21
2023-01-19,601919.SH,buy,1200,10.280269999999998,5.0,0.0,0.0,12336.323999999997
2023-02-02,000761.SZ,sell,6000,3.1468499999999997,5.664329999999999,18.8811,843.3707590000018,18881.1
2023-02-02,000937.SZ,sell,2800,6.61338,5.5552392,18.517464,1031.762122160001,18517.464
2023-02-02,600295.SH,sell,1600,16.97301,8.1470448,27.156816,1461.606571039998,27156.816
2023-02-02,600382.SH,sell,4200,4.3956,5.538456,18.46152,577.4934088000006,18461.52
2023-02-02,601919.SH,sell,1200,10.81917,5.0,12.983004,628.5671659600021,12983.003999999999
2023-02-02,605580.SH,buy,1400,12.772759999999998,5.364559199999999,0.0,0.0,17881.863999999998
2023-02-02,605180.SH,buy,1100,16.716699999999996,5.516510999999998,0.0,0.0,18388.369999999995
2023-02-02,605033.SH,buy,900,18.80879,5.0783733,0.0,0.0,16927.911
2023-02-02,605028.SH,buy,1000,17.847829999999995,5.354348999999998,0.0,0.0,17847.829999999994
2023-02-02,301113.SZ,buy,600,28.50848,5.131526399999999,0.0,0.0,17105.088
2023-02-09,605580.SH,sell,1400,13.56642,5.697896399999999,18.992988,1086.243185720004,18992.988
2023-02-09,605028.SH,buy,200,18.098079999999996,5.0,0.0,0.0,3619.615999999999
2023-02-09,301113.SZ,buy,300,28.68866,5.0,0.0,0.0,8606.598
2023-02-09,605180.SH,buy,300,17.45744,5.0,0.0,0.0,5237.231999999999
2023-02-09,605033.SH,buy,200,18.8188,5.0,0.0,0.0,3763.7599999999998
2023-02-09,301038.SZ,buy,300,15.915899999999999,5.0,0.0,0.0,4774.7699999999995
2023-02-16,301038.SZ,sell,300,16.183799999999998,5.0,4.85514,70.46630859999975,4855.139999999999
