code,end_date,fi_ann_date,fi_eps_orig,fi_data_source,ic_ann_date,ic_basic_eps
600754,1751212800000,1756310400000,,mcp,1756310400000,0.35
600754,1774886400000,1777478400000,,mcp,1777478400000,0.13
600755,1751212800000,1756396800000,,mcp,1756396800000,0.13
600755,1774886400000,1777478400000,,mcp,1777478400000,0.07
600757,1696003200000,1698336000000,,mcp,1698336000000,0.69
600761,1774886400000,1777046400000,,mcp,1777046400000,0.37
600764,1767110400000,1777478400000,,mcp,1777478400000,0.1696
600769,1751212800000,1755792000000,,mcp,1755792000000,0.0382
600773,1703952000000,1714406400000,,mcp,1714406400000,0.08
600773,1751212800000,1756396800000,,mcp,1756396800000,-0.067
600776,1751212800000,1756396800000,,mcp,1756396800000,0.105
600782,1696003200000,1698422400000,,mcp,1698422400000,0.15
600784,1767110400000,1777046400000,,mcp,1777046400000,0.25
600787,1696003200000,1698422400000,,mcp,1698422400000,0.1565
600787,1751212800000,1756483200000,,mcp,1756483200000,0.1908
600789,1751212800000,1756310400000,,mcp,1756310400000,0.12
600790,1751212800000,1756310400000,,mcp,1756310400000,0.12
600793,1774886400000,1777478400000,,mcp,1777478400000,-0.1463
600802,1703952000000,1714060800000,,mcp,1714060800000,-0.7
600802,1719676800000,1724428800000,,mcp,1724428800000,-0.23
600807,1751212800000,1756396800000,,mcp,1756396800000,-0.05
600808,1688054400000,1693411200000,,mcp,1693411200000,-0.2892
600808,1696003200000,1698422400000,,mcp,1698422400000,-0.2075
600809,1696003200000,1698336000000,,mcp,1698336000000,7.73
600810,1751212800000,1756396800000,,mcp,1756396800000,-0.04
600814,1774886400000,1777478400000,,mcp,1777478400000,0.12
600817,1767110400000,1775145600000,,mcp,1775145600000,0.59
600819,1751212800000,1756483200000,,mcp,1756483200000,0.09
600819,1759161600000,1761840000000,,mcp,1761840000000,0.13
600820,1711814400000,1714406400000,,mcp,1714406400000,0.14
600820,1751212800000,1756310400000,,mcp,1756310400000,0.21
600828,1696003200000,1698422400000,,mcp,1698422400000,0.1074
600833,1696003200000,1698422400000,,mcp,1698422400000,0.2578
600834,1711814400000,1714406400000,,mcp,1714406400000,0.03
600834,1751212800000,1756310400000,,mcp,1756310400000,0.06
600839,1751212800000,1756310400000,,mcp,1756310400000,0.1085
600839,1767110400000,1777046400000,,mcp,1777046400000,0.2142
600844,1696003200000,1698422400000,,mcp,1698422400000,-0.173
600847,1696003200000,1698422400000,,mcp,1698422400000,-0.09
600847,1759161600000,1761840000000,,mcp,1761840000000,-0.22
600850,1711814400000,1714406400000,,mcp,1714406400000,0.0688
600864,1696003200000,1698336000000,,mcp,1698336000000,0.02
600871,1735574400000,1742313600000,,mcp,1742313600000,0.033
600875,1751212800000,1756396800000,,mcp,1756396800000,0.6
600876,1696003200000,1698422400000,,mcp,1698422400000,0.31
600876,1751212800000,1756483200000,,mcp,1756483200000,-0.7
600877,1751212800000,1756310400000,,mcp,1756310400000,0.007
600879,1751212800000,1756310400000,,mcp,1756310400000,0.053
600881,1751212800000,1756396800000,,mcp,1756396800000,-0.25
600883,1751212800000,1756483200000,,mcp,1756483200000,0.0608
600883,1759161600000,1761840000000,,mcp,1761840000000,0.0942
600886,1751212800000,1756483200000,,mcp,1756483200000,0.4763
600892,1751212800000,1756483200000,,mcp,1756483200000,-0.06
600905,1751212800000,1756483200000,,mcp,1756483200000,0.1333
600905,1759161600000,1761840000000,,mcp,1761840000000,0.1508
600906,1585584000000,1620230400000,,mcp,1620230400000,0.07
600906,1601395200000,1635350400000,,mcp,1635350400000,0.13
600906,1751212800000,1756396800000,,mcp,1756396800000,0.12
600908,1735574400000,1743177600000,,mcp,1743177600000,0.98
600909,1696003200000,1698336000000,,mcp,1698336000000,0.2
600909,1703952000000,1711641600000,,mcp,1711641600000,0.27
600909,1751212800000,1756310400000,,mcp,1756310400000,0.22
600916,1585584000000,1618934400000,,mcp,1618934400000,-0.06
600919,1759161600000,1761840000000,,mcp,1761840000000,1.59
600926,1703952000000,1713542400000,,mcp,1713542400000,2.31
600927,1617120000000,1650988800000,,mcp,1650988800000,0.25
600928,1522425600000,1556035200000,,mcp,1556035200000,0.15
600928,1538236800000,1572364800000,,mcp,1572364800000,0.45
600930,1688054400000,1693238400000,,mcp,1693238400000,0.17
600933,1751212800000,1756396800000,,mcp,1756396800000,0.59
600935,1617120000000,1651161600000,,mcp,1651161600000,0.074
600935,1696003200000,1698422400000,,mcp,1698422400000,-0.01
600938,1617120000000,1651161600000,,mcp,1651161600000,0.33
600938,1632931200000,1666886400000,,mcp,1666886400000,1.18
600939,1703952000000,1714060800000,,mcp,1714060800000,-0.002
600939,1774886400000,1777478400000,,mcp,1777478400000,-0.02
600955,1601395200000,1635350400000,,mcp,1635350400000,0.87
600955,1617120000000,1651075200000,,mcp,1651075200000,1.43
600955,1774886400000,1777046400000,,mcp,1777046400000,0.13
600956,1703952000000,1711468800000,,mcp,1711468800000,0.51
600958,1751212800000,1756483200000,,mcp,1756483200000,0.4
600958,1774886400000,1777478400000,,mcp,1777478400000,0.19
600962,1696003200000,1698422400000,,mcp,1698422400000,0.1408
600962,1751212800000,1756483200000,,mcp,1756483200000,0.0956
600963,1767110400000,1773158400000,,mcp,1773158400000,-0.13
600965,1696003200000,1698422400000,,mcp,1698422400000,0.1664
600968,1530288000000,1566835200000,,mcp,1566835200000,0.0707
600968,1538236800000,1572278400000,,mcp,1572278400000,0.0775
600969,1696003200000,1698422400000,,mcp,1698422400000,-0.1035
600970,1759161600000,1761235200000,,mcp,1761235200000,0.79
600971,1696003200000,1698422400000,,mcp,1698422400000,1.3611
600977,1711814400000,1714406400000,,mcp,1714406400000,0.052
600981,1751212800000,1756310400000,,mcp,1756310400000,0.05
600984,1751212800000,1756310400000,,mcp,1756310400000,-0.3559
600984,1774886400000,1777478400000,,mcp,1777478400000,-0.222
600986,1751212800000,1756483200000,,mcp,1756483200000,0.08
600988,1711814400000,1714406400000,,mcp,1714406400000,0.12
600992,1696003200000,1698422400000,,mcp,1698422400000,0.0932
600993,1751212800000,1756396800000,,mcp,1756396800000,0.8
600993,1767110400000,1777046400000,,mcp,1777046400000,1.35
600997,1751212800000,1756310400000,,mcp,1756310400000,0.23
601000,1751212800000,1756396800000,,mcp,1756396800000,0.1493
601002,1696003200000,1698422400000,,mcp,1698422400000,-0.0003
601002,1751212800000,1756396800000,,mcp,1756396800000,0.123
601002,1774886400000,1777478400000,,mcp,1777478400000,0.075
601003,1703952000000,1714147200000,,mcp,1714147200000,-0.39
601007,1743350400000,1745942400000,,mcp,1745942400000,0.017
601008,1696003200000,1698422400000,,mcp,1698422400000,0.11
601008,1703952000000,1711641600000,,mcp,1711641600000,0.15
601009,1703952000000,1714147200000,,mcp,1714147200000,1.68
601011,1696003200000,1698422400000,,mcp,1698422400000,-0.012
601016,1774886400000,1777478400000,,mcp,1777478400000,0.031
601018,1688054400000,1693411200000,,mcp,1693411200000,0.11
601018,1696003200000,1698422400000,,mcp,1698422400000,0.207
601018,1751212800000,1756396800000,,mcp,1756396800000,0.13
601018,1767110400000,1775059200000,,mcp,1775059200000,0.27
601019,1767110400000,1775836800000,,mcp,1775836800000,0.56
601020,1696003200000,1698422400000,,mcp,1698422400000,0.16
601020,1751212800000,1756396800000,,mcp,1756396800000,0.222
601022,1751212800000,1756310400000,,mcp,1756310400000,0.29
601033,1680192000000,1714406400000,,mcp,1714406400000,0.3
601038,1696003200000,1698422400000,,mcp,1698422400000,0.9658
601059,1711814400000,1714147200000,,mcp,1714147200000,0.06
601061,1751212800000,1756310400000,,mcp,1756310400000,0.3
601066,1696003200000,1698336000000,,mcp,1698336000000,0.64
601066,1751212800000,1756396800000,,mcp,1756396800000,0.52
601068,1522425600000,1525363200000,,mcp,1525363200000,0.01
601069,1696003200000,1698422400000,,mcp,1698422400000,-0.0697
601077,1696003200000,1698422400000,,mcp,1698422400000,0.86
601077,1711814400000,1714147200000,,mcp,1714147200000,0.31
601077,1759161600000,1761667200000,,mcp,1761667200000,0.92
601088,1774886400000,1777046400000,,mcp,1777046400000,0.53
601089,1632931200000,1666886400000,,mcp,1666886400000,0.72
601098,1751212800000,1756310400000,,mcp,1756310400000,0.57
601106,1703952000000,1714406400000,,mcp,1714406400000,-0.3948
601116,1703952000000,1714147200000,,mcp,1714147200000,0.25
601116,1767110400000,1777046400000,,mcp,1777046400000,0.34
601156,1593446400000,1630080000000,,mcp,1630080000000,0.9
601156,1601395200000,1635523200000,,mcp,1635523200000,1.2
601156,1751212800000,1756483200000,,mcp,1756483200000,0.81
601166,1688054400000,1693411200000,,mcp,1693411200000,1.92
601166,1703952000000,1711641600000,,mcp,1711641600000,3.51
601166,1711814400000,1714060800000,,mcp,1714060800000,1.17
601168,1767110400000,1774454400000,,mcp,1774454400000,1.53
601169,1703952000000,1712851200000,,mcp,1712851200000,1.06
601179,1696003200000,1698422400000,,mcp,1698422400000,0.1016
601179,1767110400000,1775836800000,,mcp,1775836800000,0.25
601187,1569772800000,1603641600000,,mcp,1603641600000,0.49
601187,1727625600000,1730304000000,,mcp,1730304000000,0.65
601198,1774886400000,1777478400000,,mcp,1777478400000,0.104
601199,1696003200000,1698336000000,,mcp,1698336000000,0.2737
601200,1727625600000,1730304000000,,mcp,1730304000000,0.3725
601211,1774886400000,1777046400000,,mcp,1777046400000,0.36
601218,1751212800000,1756396800000,,mcp,1756396800000,0.0842
601236,1530288000000,1567008000000,,mcp,1567008000000,0.03
601236,1553961600000,1588089600000,,mcp,1588089600000,0.06
601236,1703952000000,1711728000000,,mcp,1711728000000,0.07
601236,1774886400000,1777478400000,,mcp,1777478400000,0.04
601238,1751212800000,1756483200000,,mcp,1756483200000,-0.25
601279,1585584000000,1619712000000,,mcp,1619712000000,-0.02
601279,1601395200000,1635523200000,,mcp,1635523200000,0.07
601279,1751212800000,1756396800000,,mcp,1756396800000,-0.023
601288,1711814400000,1714406400000,,mcp,1714406400000,0.19
601288,1751212800000,1756483200000,,mcp,1756483200000,0.37
601298,1522425600000,1556553600000,,mcp,1556553600000,0.15
601298,1538236800000,1572364800000,,mcp,1572364800000,0.47
601318,1696003200000,1698422400000,,mcp,1698422400000,4.94
601318,1711814400000,1713888000000,,mcp,1713888000000,2.07
601319,1530288000000,1535385600000,,mcp,1535385600000,0.23
601319,1751212800000,1756310400000,,mcp,1756310400000,0.6
601326,1696003200000,1698422400000,,mcp,1698422400000,0.23
601326,1751212800000,1756396800000,,mcp,1756396800000,0.18
601328,1696003200000,1698422400000,,mcp,1698422400000,0.84
601328,1703952000000,1711555200000,,mcp,1711555200000,1.15
601336,1703952000000,1711555200000,,mcp,1711555200000,2.79
601336,1751212800000,1756396800000,,mcp,1756396800000,4.74
601336,1774886400000,1777478400000,,mcp,1777478400000,2.08
601339,1696003200000,1698422400000,,mcp,1698422400000,0.37
601360,1688054400000,1693411200000,,mcp,1693411200000,-0.03
601375,1696003200000,1698422400000,,mcp,1698422400000,0.04
601375,1711814400000,1714147200000,,mcp,1714147200000,0.03
601377,1696003200000,1698422400000,,mcp,1698422400000,0.1831
601377,1751212800000,1756483200000,,mcp,1756483200000,0.15
601388,1696003200000,1698422400000,,mcp,1698422400000,0.0564
601390,1751212800000,1756483200000,,mcp,1756483200000,0.412
601398,1719676800000,1725033600000,,mcp,1725033600000,0.47
601398,1774886400000,1777478400000,,mcp,1777478400000,0.24
601399,1585584000000,1618934400000,,mcp,1618934400000,0.0003
601399,1688054400000,1692892800000,,mcp,1692892800000,0.0263
601456,1585584000000,1619712000000,,mcp,1619712000000,0.12
601456,1696003200000,1698422400000,,mcp,1698422400000,0.26
601456,1711814400000,1714406400000,,mcp,1714406400000,-0.08
601500,1696003200000,1698422400000,,mcp,1698422400000,0.1
601500,1751212800000,1756310400000,,mcp,1756310400000,0.04
601500,1767110400000,1777478400000,,mcp,1777478400000,0.13
601512,1553961600000,1588003200000,,mcp,1588003200000,0.45
601512,1696003200000,1698422400000,,mcp,1698422400000,0.6876
601515,1751212800000,1756396800000,,mcp,1756396800000,-0.03
601515,1774886400000,1777478400000,,mcp,1777478400000,-0.01
601519,1751212800000,1756310400000,,mcp,1756310400000,-0.002
601528,1593446400000,1629820800000,,mcp,1629820800000,0.34
601528,1601395200000,1635350400000,,mcp,1635350400000,0.58
601528,1711814400000,1714147200000,,mcp,1714147200000,0.2
601528,1743350400000,1745856000000,,mcp,1745856000000,0.22
601555,1751212800000,1756310400000,,mcp,1756310400000,0.39
601566,1751212800000,1756310400000,,mcp,1756310400000,0.3
601568,1585584000000,1618848000000,,mcp,1618848000000,0.1
601568,1696003200000,1698422400000,,mcp,1698422400000,0.11
601577,1696003200000,1698336000000,,mcp,1698336000000,1.45
601577,1719676800000,1724947200000,,mcp,1724947200000,1.02
601577,1751212800000,1756483200000,,mcp,1756483200000,1.08
601598,1522425600000,1556294400000,,mcp,1556294400000,0.08
601606,1522425600000,1556208000000,,mcp,1556208000000,-0.06
601609,1569772800000,1603814400000,,mcp,1603814400000,0.27
601615,1751212800000,1756310400000,,mcp,1756310400000,0.27
601618,1688054400000,1693411200000,,mcp,1693411200000,0.26
601618,1711814400000,1714406400000,,mcp,1714406400000,0.12
601619,1688054400000,1692028800000,,mcp,1692028800000,0.22
601628,1703952000000,1711555200000,,mcp,1711555200000,0.75
601628,1751212800000,1756310400000,,mcp,1756310400000,1.45
601628,1774886400000,1777478400000,,mcp,1777478400000,0.69
601633,1703952000000,1711641600000,,mcp,1711641600000,0.82
601658,1759161600000,1761840000000,,mcp,1761840000000,0.66
601665,1696003200000,1698422400000,,mcp,1698422400000,0.59
601666,1751212800000,1756310400000,,mcp,1756310400000,0.0972
601668,1751212800000,1756396800000,,mcp,1756396800000,0.73
601678,1696003200000,1698422400000,,mcp,1698422400000,0.14
601678,1751212800000,1756396800000,,mcp,1756396800000,0.05
601686,1585584000000,1619712000000,,mcp,1619712000000,0.11
601686,1601395200000,1635523200000,,mcp,1635523200000,0.87
601688,1751212800000,1756483200000,,mcp,1756483200000,0.8
601689,1751212800000,1756396800000,,mcp,1756396800000,0.75
601696,1553961600000,1588089600000,,mcp,1588089600000,0.12
601696,1751212800000,1756483200000,,mcp,1756483200000,0.2
601698,1530288000000,1566835200000,,mcp,1566835200000,0.0466
601698,1538236800000,1572364800000,,mcp,1572364800000,0.0695
601698,1553961600000,1588176000000,,mcp,1588176000000,0.0267
601699,1751212800000,1756310400000,,mcp,1756310400000,0.45
601700,1751212800000,1756396800000,,mcp,1756396800000,0.008
601702,1569772800000,1603296000000,,mcp,1603296000000,0.14
601702,1585584000000,1619452800000,,mcp,1619452800000,0.05
601727,1688054400000,1693411200000,,mcp,1693411200000,0.04
601727,1751212800000,1756483200000,,mcp,1756483200000,0.053
601728,1530288000000,1535644800000,,mcp,1535644800000,0.17
601766,1696003200000,1698422400000,,mcp,1698422400000,0.21
601766,1774886400000,1777478400000,,mcp,1777478400000,0.12
601777,1696003200000,1698422400000,,mcp,1698422400000,0.0135
601778,1561824000000,1598544000000,,mcp,1598544000000,0.11
601778,1751212800000,1756396800000,,mcp,1756396800000,0.04
601788,1696003200000,1698336000000,,mcp,1698336000000,0.88
601788,1711814400000,1714406400000,,mcp,1714406400000,0.13
601788,1774886400000,1777478400000,,mcp,1777478400000,0.23
601798,1751212800000,1756310400000,,mcp,1756310400000,0.059
601799,1751212800000,1756310400000,,mcp,1756310400000,2.4895
601801,1696003200000,1698422400000,,mcp,1698422400000,0.49
601801,1751212800000,1756483200000,,mcp,1756483200000,0.35
601808,1703952000000,1711468800000,,mcp,1711468800000,0.6315
601811,1751212800000,1756310400000,,mcp,1756310400000,0.69
601816,1553961600000,1588176000000,,mcp,1588176000000,0.0592
601816,1561824000000,1598544000000,,mcp,1598544000000,0.1334
601816,1751212800000,1756483200000,,mcp,1756483200000,0.1289
601818,1711814400000,1714406400000,,mcp,1714406400000,0.18
601825,1601395200000,1635523200000,,mcp,1635523200000,0.73
601825,1696003200000,1698422400000,,mcp,1698422400000,1.08
601827,1569772800000,1603987200000,,mcp,1603987200000,0.38
601827,1696003200000,1698422400000,,mcp,1698422400000,0.59
601838,1696003200000,1698336000000,,mcp,1698336000000,2.16
601857,1688054400000,1693411200000,,mcp,1693411200000,0.47
601857,1711814400000,1714406400000,,mcp,1714406400000,0.25
601860,1688054400000,1693411200000,,mcp,1693411200000,0.24
601860,1759161600000,1761840000000,,mcp,1761840000000,0.33
601865,1522425600000,1555862400000,,mcp,1555862400000,0.05
601865,1538236800000,1571932800000,,mcp,1571932800000,0.16
601868,1688054400000,1693411200000,,mcp,1693411200000,0.06
601868,1696003200000,1698422400000,,mcp,1698422400000,0.07
601868,1751212800000,1756396800000,,mcp,1756396800000,0.06
601869,1751212800000,1756483200000,,mcp,1756483200000,0.39
601881,1711814400000,1714406400000,,mcp,1714406400000,0.12
601881,1774886400000,1777478400000,,mcp,1777478400000,0.28
601888,1774886400000,1777478400000,,mcp,1777478400000,1.1351
601901,1751212800000,1756483200000,,mcp,1756483200000,0.29
601916,1696003200000,1698422400000,,mcp,1698422400000,0.53
601916,1711814400000,1714406400000,,mcp,1714406400000,0.22
601921,1601395200000,1635350400000,,mcp,1635350400000,0.281
601939,1711814400000,1714406400000,,mcp,1714406400000,0.35
601956,1585584000000,1619193600000,,mcp,1619193600000,-0.015
601956,1593446400000,1630339200000,,mcp,1630339200000,0.1044
601963,1696003200000,1698422400000,,mcp,1698422400000,1.23
601963,1711814400000,1714147200000,,mcp,1714147200000,0.44
601969,1696003200000,1698422400000,,mcp,1698422400000,0.24
601988,1703952000000,1711641600000,,mcp,1711641600000,0.74
601988,1711814400000,1714406400000,,mcp,1714406400000,0.18
601988,1751212800000,1756483200000,,mcp,1756483200000,0.36
601988,1759161600000,1761667200000,,mcp,1761667200000,0.55
601990,1522425600000,1555948800000,,mcp,1555948800000,0.04
601991,1711814400000,1714147200000,,mcp,1714147200000,0.0505
601995,1585584000000,1619712000000,,mcp,1619712000000,0.289
601995,1688054400000,1693411200000,,mcp,1693411200000,0.67
601995,1711814400000,1714406400000,,mcp,1714406400000,0.22
601997,1696003200000,1698422400000,,mcp,1698422400000,1.17
601997,1719676800000,1725033600000,,mcp,1725033600000,0.73
601998,1696003200000,1698336000000,,mcp,1698336000000,0.99
601998,1703952000000,1711036800000,,mcp,1711036800000,1.27
601999,1751212800000,1756483200000,,mcp,1756483200000,0.08
603000,1774886400000,1777478400000,,mcp,1777478400000,-0.0301
603004,1751212800000,1756483200000,,mcp,1756483200000,0.37
603007,1774886400000,1777478400000,,mcp,1777478400000,-0.01
603008,1696003200000,1698422400000,,mcp,1698422400000,1.01
603008,1767110400000,1777046400000,,mcp,1777046400000,0.65
603019,1696003200000,1698336000000,,mcp,1698336000000,0.52
603019,1751212800000,1756396800000,,mcp,1756396800000,0.5
603021,1696003200000,1698422400000,,mcp,1698422400000,-0.48
603022,1767110400000,1777478400000,,mcp,1777478400000,0.3
603029,1751212800000,1755792000000,,mcp,1755792000000,0.15
603031,1751212800000,1756483200000,,mcp,1756483200000,0.5
603032,1759161600000,1761840000000,,mcp,1761840000000,0.16
603033,1751212800000,1756310400000,,mcp,1756310400000,-0.018
603039,1751212800000,1755187200000,,mcp,1755187200000,0.25
603043,1751212800000,1756310400000,,mcp,1756310400000,0.0687
603045,1751212800000,1756310400000,,mcp,1756310400000,0.1836
603048,1617120000000,1650902400000,,mcp,1650902400000,0.33
603051,1617120000000,1651075200000,,mcp,1651075200000,0.42
603051,1632931200000,1667145600000,,mcp,1667145600000,1.02
603052,1632931200000,1666627200000,,mcp,1666627200000,1.54
603052,1751212800000,1756310400000,,mcp,1756310400000,0.14
603053,1553961600000,1587571200000,,mcp,1587571200000,0.19
603055,1751212800000,1756396800000,,mcp,1756396800000,0.37
603057,1632931200000,1667145600000,,mcp,1667145600000,0.79
603058,1703952000000,1711641600000,,mcp,1711641600000,0.2412
603059,1751212800000,1756310400000,,mcp,1756310400000,0.43
603059,1774886400000,1777478400000,,mcp,1777478400000,0.2
603061,1751212800000,1756396800000,,mcp,1756396800000,1.32
603065,1751212800000,1756310400000,,mcp,1756310400000,0.0372
603066,1696003200000,1698422400000,,mcp,1698422400000,0.3185
603067,1711814400000,1714406400000,,mcp,1714406400000,0.17
603068,1522425600000,1556553600000,,mcp,1556553600000,0.15
603068,1530288000000,1566921600000,,mcp,1566921600000,0.51
603068,1538236800000,1572278400000,,mcp,1572278400000,0.7
603070,1617120000000,1650988800000,,mcp,1650988800000,0.06
603070,1632931200000,1666972800000,,mcp,1666972800000,0.35
603071,1617120000000,1650902400000,,mcp,1650902400000,0.33
603078,1711814400000,1714147200000,,mcp,1714147200000,0.0658
603081,1696003200000,1698336000000,,mcp,1698336000000,0.3
603081,1751212800000,1756396800000,,mcp,1756396800000,0.18
603082,1767110400000,1775059200000,,mcp,1775059200000,1.06
603087,1561824000000,1598284800000,,mcp,1598284800000,0.51
603087,1569772800000,1603814400000,,mcp,1603814400000,1.31
603088,1767110400000,1775145600000,,mcp,1775145600000,0.25
603089,1696003200000,1698336000000,,mcp,1698336000000,0.3
603090,1751212800000,1756396800000,,mcp,1756396800000,0.46
603090,1767110400000,1774972800000,,mcp,1774972800000,0.82
603093,1538236800000,1572192000000,,mcp,1572192000000,0.1392
603093,1553961600000,1588003200000,,mcp,1588003200000,0.06
603095,1553961600000,1588003200000,,mcp,1588003200000,0.3774
603095,1569772800000,1603814400000,,mcp,1603814400000,1.38
603096,1696003200000,1698422400000,,mcp,1698422400000,0.7972
603097,1632931200000,1666972800000,,mcp,1666972800000,0.38
603098,1688054400000,1693411200000,,mcp,1693411200000,0.12
603098,1751212800000,1756483200000,,mcp,1756483200000,0.13
603102,1617120000000,1650297600000,,mcp,1650297600000,0.67
603103,1759161600000,1761148800000,,mcp,1761148800000,0.32
603105,1696003200000,1698163200000,,mcp,1698163200000,0.37
603105,1767110400000,1777046400000,,mcp,1777046400000,0.4
603109,1553961600000,1588089600000,,mcp,1588089600000,0.11
603110,1711814400000,1714060800000,,mcp,1714060800000,0.01
603112,1569772800000,1604073600000,,mcp,1604073600000,0.29
603112,1585584000000,1619539200000,,mcp,1619539200000,0.12
603113,1696003200000,1698422400000,,mcp,1698422400000,0.01
603115,1538236800000,1572278400000,,mcp,1572278400000,0.69
603115,1553961600000,1587916800000,,mcp,1587916800000,0.21
603121,1522425600000,1556553600000,,mcp,1556553600000,0.11
603121,1538236800000,1572364800000,,mcp,1572364800000,0.38
603125,1696003200000,1698422400000,,mcp,1698422400000,0.97
603125,1767110400000,1775836800000,,mcp,1775836800000,0.39
603132,1617120000000,1650643200000,,mcp,1650643200000,0.13
603132,1632931200000,1666022400000,,mcp,1666022400000,0.37
603135,1751212800000,1756396800000,,mcp,1756396800000,0.03
603137,1751212800000,1756396800000,,mcp,1756396800000,0.25
603150,1617120000000,1651075200000,,mcp,1651075200000,0.51
603150,1751212800000,1756310400000,,mcp,1756310400000,0.76
603155,1569772800000,1603900800000,,mcp,1603900800000,1.51
603156,1696003200000,1698422400000,,mcp,1698422400000,1.019
603163,1632931200000,1666972800000,,mcp,1666972800000,1.47
603163,1696003200000,1698422400000,,mcp,1698422400000,1.14
603168,1774886400000,1777478400000,,mcp,1777478400000,-0.07
603170,1632931200000,1666972800000,,mcp,1666972800000,0.41
603171,1593446400000,1629907200000,,mcp,1629907200000,0.24
603171,1601395200000,1635350400000,,mcp,1635350400000,0.45
603176,1617120000000,1650902400000,,mcp,1650902400000,-0.05
603176,1624982400000,1661702400000,,mcp,1661702400000,0.16
603176,1751212800000,1756396800000,,mcp,1756396800000,0.05
603177,1696003200000,1698422400000,,mcp,1698422400000,-0.01
603180,1696003200000,1698422400000,,mcp,1698422400000,1.08
603180,1751212800000,1756310400000,,mcp,1756310400000,0.42
603182,1632931200000,1666713600000,,mcp,1666713600000,0.37
603183,1696003200000,1698422400000,,mcp,1698422400000,0.06
603185,1522425600000,1556553600000,,mcp,1556553600000,0.64
603185,1696003200000,1698422400000,,mcp,1698422400000,2.289
603187,1522425600000,1556208000000,,mcp,1556208000000,0.5
603188,1703952000000,1714406400000,,mcp,1714406400000,-1.0142
603188,1751212800000,1756396800000,,mcp,1756396800000,0.0033
603189,1751212800000,1756396800000,,mcp,1756396800000,0.02
603190,1767110400000,1777478400000,,mcp,1777478400000,0.92
603191,1617120000000,1651248000000,,mcp,1651248000000,0.13
603191,1632931200000,1666281600000,,mcp,1666281600000,0.47
603191,1696003200000,1698336000000,,mcp,1698336000000,0.65
603191,1703952000000,1714060800000,,mcp,1714060800000,0.7
603192,1522425600000,1556294400000,,mcp,1556294400000,0.3
603192,1767110400000,1777478400000,,mcp,1777478400000,0.58
603195,1553961600000,1587916800000,,mcp,1587916800000,0.75
603201,1632931200000,1666972800000,,mcp,1666972800000,1.64
603202,1751212800000,1756310400000,,mcp,1756310400000,3.94
603206,1632931200000,1666627200000,,mcp,1666627200000,0.44
603206,1751212800000,1756396800000,,mcp,1756396800000,0.15
603208,1751212800000,1756396800000,,mcp,1756396800000,0.06
603209,1617120000000,1650297600000,,mcp,1650297600000,0.3
603209,1632931200000,1666800000000,,mcp,1666800000000,1.0
603210,1751212800000,1756310400000,,mcp,1756310400000,0.3326
603211,1632931200000,1667145600000,,mcp,1667145600000,0.26
603212,1561824000000,1597939200000,,mcp,1597939200000,0.28
603212,1569772800000,1603728000000,,mcp,1603728000000,0.39
603213,1617120000000,1650556800000,,mcp,1650556800000,0.15
603215,1617120000000,1651161600000,,mcp,1651161600000,0.1635
603215,1696003200000,1698163200000,,mcp,1698163200000,0.94
603216,1617120000000,1651075200000,,mcp,1651075200000,0.11
603216,1696003200000,1698422400000,,mcp,1698422400000,0.2
603217,1538236800000,1572192000000,,mcp,1572192000000,2.954
603217,1553961600000,1588003200000,,mcp,1588003200000,0.636
603218,1696003200000,1698336000000,,mcp,1698336000000,0.34
603219,1617120000000,1650470400000,,mcp,1650470400000,0.16
603220,1522425600000,1556467200000,,mcp,1556467200000,-0.03
603221,1553961600000,1588176000000,,mcp,1588176000000,0.15
603221,1569772800000,1604073600000,,mcp,1604073600000,0.59
603225,1751212800000,1756396800000,,mcp,1756396800000,0.48
603226,1751212800000,1756396800000,,mcp,1756396800000,-0.08
603228,1751212800000,1756483200000,,mcp,1756483200000,0.71
603230,1617120000000,1651161600000,,mcp,1651161600000,0.39
603231,1680192000000,1714406400000,,mcp,1714406400000,0.18
603232,1696003200000,1698422400000,,mcp,1698422400000,-0.16
603232,1767110400000,1777478400000,,mcp,1777478400000,-0.36
603233,1751212800000,1756396800000,,mcp,1756396800000,0.7
603235,1632931200000,1666972800000,,mcp,1666972800000,1.39
603236,1530288000000,1567008000000,,mcp,1567008000000,0.94
603236,1538236800000,1572451200000,,mcp,1572451200000,1.65
603236,1553961600000,1588089600000,,mcp,1588089600000,0.65
603237,1632931200000,1667145600000,,mcp,1667145600000,3.7431
603237,1751212800000,1756396800000,,mcp,1756396800000,1.01
603255,1632931200000,1666886400000,,mcp,1666886400000,0.84
603256,1538236800000,1572364800000,,mcp,1572364800000,0.17
603256,1696003200000,1698422400000,,mcp,1698422400000,-0.05
603256,1751212800000,1756310400000,,mcp,1756310400000,0.1
603260,1774886400000,1777478400000,,mcp,1777478400000,0.07
603261,1617120000000,1651075200000,,mcp,1651075200000,-0.08
603261,1632931200000,1666972800000,,mcp,1666972800000,0.32
603262,1751212800000,1756483200000,,mcp,1756483200000,0.28
603267,1530288000000,1566835200000,,mcp,1566835200000,1.03
603267,1538236800000,1572364800000,,mcp,1572364800000,1.57
603268,1751212800000,1756396800000,,mcp,1756396800000,2.62
603269,1751212800000,1756483200000,,mcp,1756483200000,0.11
603270,1680192000000,1714406400000,,mcp,1714406400000,0.21
603272,1632931200000,1666972800000,,mcp,1666972800000,0.49
